# peacockdb cost-model calibration record. One row per timed region — per
# (node, output partition), not per node: the partitioned branches time each partition
# separately, and a hash repartition bills its shared concat+scatter prologue to p0.
# The partition is not a column: a node's regions are written consecutively, p0 first.
# A benchmark executes its plan several times and writes EVERY measured execution, in
#   the order they ran; the .benchmark.txt beside it reports one chosen run instead. So
#   the same (query, label, node_seq) recurs, and a repeat of the root's node_seq is
#   where one execution's rows end. Spread across those repeats is data, not noise.
# ONE FILE IS ONE RUN. The `# run:` lines below hold what is constant across it, and
#   each of them changes what the microseconds MEAN — so appending a run that disagrees
#   with them is refused rather than merged.
# source = which engine produced the row. peacockdb pays a host prologue that bare cuDF
#   has no analogue for; that difference is what const_peacock is fitted to, so rows
#   from the two sources are not interchangeable.
# node_type = the plan node's name. Its cost CATEGORY is deliberately not a column: it
#   is a lookup in cost_model.conf, which changes on its own, and a column would freeze
#   the taxonomy as it stood when the rows were written. The writer still refuses to
#   emit a node type the taxonomy does not bin.
# peacock_host_us = host time before the region's first device touch.
# cudf_host_us = host time from that touch to the end of the region. Under
#   timing_mode=sync it CONTAINS the device execution and device_us is 0; under events
#   it does not. Not launch cost in either mode — cuDF and rmm synchronize internally.
# device_us = between the region's CUDA events. events mode only.
# wall_us = peacock_host_us + cudf_host_us, the host side of the region.
# cuda_bytes = the bytes this region's category is charged for; the regressor. Equal to
#   out_bytes on the peacockdb source, the mapped call's bytes on the bare-cuDF one.
# in_rows/in_bytes = summed over ALL children, unlike the .cpu.txt golden, which
#   renders the first child's.
# hbm_bytes is NOT here: it comes from Nsight and joins on (query, node_seq).
# run: timing_mode=events
# run: build_profile=benchmarks opt-level=3
# run: allocator=rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
source	dataset	sf	query	label	node_seq	node_type	in_rows	in_bytes	out_rows	out_bytes	cuda_bytes	peacock_host_us	cudf_host_us	device_us	wall_us
peacockdb	tpch	1	q3	partitioned-tp8-standard	21	GpuRepartitionExec	0	0	406010	16392656	16392656	0	22	34	22
peacockdb	tpch	1	q3	partitioned-tp8-standard	21	GpuRepartitionExec	0	0	405787	16383652	16383652	0	21	32	21
peacockdb	tpch	1	q3	partitioned-tp8-standard	21	GpuRepartitionExec	0	0	406304	16404524	16404524	0	20	32	20
peacockdb	tpch	1	q3	partitioned-tp8-standard	21	GpuRepartitionExec	0	0	403282	16282513	16282513	0	19	32	19
peacockdb	tpch	1	q3	partitioned-tp8-standard	21	GpuRepartitionExec	0	0	405441	16369683	16369683	0	19	34	19
peacockdb	tpch	1	q3	partitioned-tp8-standard	21	GpuRepartitionExec	0	0	404144	16317314	16317314	0	19	32	19
peacockdb	tpch	1	q3	partitioned-tp8-standard	21	GpuRepartitionExec	0	0	406244	16402103	16402103	0	19	30	19
peacockdb	tpch	1	q3	partitioned-tp8-standard	20	GpuCoalescePartitionsExec	3241776	130886709	3241776	130886706	130886706	0	120	146	120
peacockdb	tpch	1	q3	partitioned-tp8-standard	19	GpuCoalesceBatchesExec	435441	17580933	435441	17580933	17580933	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	19	GpuCoalesceBatchesExec	491520	19845120	491520	19845120	19845120	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	19	GpuCoalesceBatchesExec	491520	19845120	491520	19845120	19845120	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	19	GpuCoalesceBatchesExec	368640	14883840	368640	14883840	14883840	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	19	GpuCoalesceBatchesExec	368640	14883840	368640	14883840	14883840	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	19	GpuCoalesceBatchesExec	368640	14883840	368640	14883840	14883840	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	19	GpuCoalesceBatchesExec	368640	14883840	368640	14883840	14883840	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	19	GpuCoalesceBatchesExec	348735	14080176	348735	14080176	14080176	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	18	GpuFilterExec	491520	21872640	435441	17580933	17580933	11	195	194	206
peacockdb	tpch	1	q3	partitioned-tp8-standard	18	GpuFilterExec	491520	21872640	491520	19845120	19845120	7	119	129	126
peacockdb	tpch	1	q3	partitioned-tp8-standard	18	GpuFilterExec	491520	21872640	491520	19845120	19845120	17	115	127	132
peacockdb	tpch	1	q3	partitioned-tp8-standard	18	GpuFilterExec	368640	16404480	368640	14883840	14883840	18	113	115	131
peacockdb	tpch	1	q3	partitioned-tp8-standard	18	GpuFilterExec	368640	16404480	368640	14883840	14883840	9	115	116	124
peacockdb	tpch	1	q3	partitioned-tp8-standard	18	GpuFilterExec	368640	16404480	368640	14883840	14883840	8	106	114	114
peacockdb	tpch	1	q3	partitioned-tp8-standard	18	GpuFilterExec	368640	16404480	368640	14883840	14883840	14	106	112	120
peacockdb	tpch	1	q3	partitioned-tp8-standard	18	GpuFilterExec	348735	15518708	348735	14080176	14080176	13	135	133	148
peacockdb	tpch	1	q3	partitioned-tp8-standard	17	GpuScanExec	0	0	491520	21872640	21872640	1	28604	28603	28605
peacockdb	tpch	1	q3	partitioned-tp8-standard	17	GpuScanExec	0	0	491520	21872640	21872640	2	30820	30819	30822
peacockdb	tpch	1	q3	partitioned-tp8-standard	17	GpuScanExec	0	0	491520	21872640	21872640	2	30681	30680	30683
peacockdb	tpch	1	q3	partitioned-tp8-standard	17	GpuScanExec	0	0	368640	16404480	16404480	2	30480	30479	30482
peacockdb	tpch	1	q3	partitioned-tp8-standard	17	GpuScanExec	0	0	368640	16404480	16404480	2	30493	30492	30495
peacockdb	tpch	1	q3	partitioned-tp8-standard	17	GpuScanExec	0	0	368640	16404480	16404480	2	30461	30460	30463
peacockdb	tpch	1	q3	partitioned-tp8-standard	17	GpuScanExec	0	0	368640	16404480	16404480	2	30522	30521	30524
peacockdb	tpch	1	q3	partitioned-tp8-standard	17	GpuScanExec	0	0	348735	15518708	15518708	1	30586	30585	30587
peacockdb	tpch	1	q3	partitioned-tp8-standard	32	GpuSortPreservingMergeExec	80	2624	10	328	328	0	584	583	584
peacockdb	tpch	1	q3	partitioned-tp8-standard	31	GpuSortExec	1463	47548	10	328	328	1	295	294	296
peacockdb	tpch	1	q3	partitioned-tp8-standard	31	GpuSortExec	1488	48360	10	328	328	0	261	260	261
peacockdb	tpch	1	q3	partitioned-tp8-standard	31	GpuSortExec	1478	48036	10	328	328	0	236	235	236
peacockdb	tpch	1	q3	partitioned-tp8-standard	31	GpuSortExec	1459	47420	10	328	328	0	248	247	248
peacockdb	tpch	1	q3	partitioned-tp8-standard	31	GpuSortExec	1401	45536	10	328	328	0	264	263	264
peacockdb	tpch	1	q3	partitioned-tp8-standard	31	GpuSortExec	1448	47060	10	328	328	0	273	273	273
peacockdb	tpch	1	q3	partitioned-tp8-standard	31	GpuSortExec	1437	46704	10	328	328	0	255	254	255
peacockdb	tpch	1	q3	partitioned-tp8-standard	31	GpuSortExec	1446	46996	10	328	328	0	280	280	280
peacockdb	tpch	1	q3	partitioned-tp8-standard	30	GpuProjectExec	1463	47548	1463	47548	47548	0	21	20	21
peacockdb	tpch	1	q3	partitioned-tp8-standard	30	GpuProjectExec	1488	48360	1488	48360	48360	0	19	18	19
peacockdb	tpch	1	q3	partitioned-tp8-standard	30	GpuProjectExec	1478	48036	1478	48036	48036	0	19	19	19
peacockdb	tpch	1	q3	partitioned-tp8-standard	30	GpuProjectExec	1459	47420	1459	47420	47420	0	18	17	18
peacockdb	tpch	1	q3	partitioned-tp8-standard	30	GpuProjectExec	1401	45536	1401	45536	45536	0	19	18	19
peacockdb	tpch	1	q3	partitioned-tp8-standard	30	GpuProjectExec	1448	47060	1448	47060	47060	0	19	18	19
peacockdb	tpch	1	q3	partitioned-tp8-standard	30	GpuProjectExec	1437	46704	1437	46704	46704	0	18	17	18
peacockdb	tpch	1	q3	partitioned-tp8-standard	30	GpuProjectExec	1446	46996	1446	46996	46996	0	18	18	18
peacockdb	tpch	1	q3	partitioned-tp8-standard	29	GpuAggregateExec	1463	47548	1463	47548	47548	0	371	370	371
peacockdb	tpch	1	q3	partitioned-tp8-standard	29	GpuAggregateExec	1488	48360	1488	48360	48360	0	334	333	334
peacockdb	tpch	1	q3	partitioned-tp8-standard	29	GpuAggregateExec	1478	48036	1478	48036	48036	0	290	289	290
peacockdb	tpch	1	q3	partitioned-tp8-standard	29	GpuAggregateExec	1459	47420	1459	47420	47420	0	301	300	301
peacockdb	tpch	1	q3	partitioned-tp8-standard	29	GpuAggregateExec	1401	45536	1401	45536	45536	0	342	341	342
peacockdb	tpch	1	q3	partitioned-tp8-standard	29	GpuAggregateExec	1448	47060	1448	47060	47060	0	366	365	366
peacockdb	tpch	1	q3	partitioned-tp8-standard	29	GpuAggregateExec	1437	46704	1437	46704	46704	0	333	332	333
peacockdb	tpch	1	q3	partitioned-tp8-standard	29	GpuAggregateExec	1446	46996	1446	46996	46996	0	377	376	377
peacockdb	tpch	1	q3	partitioned-tp8-standard	28	GpuCoalesceBatchesExec	1463	47548	1463	47548	47548	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	28	GpuCoalesceBatchesExec	1488	48360	1488	48360	48360	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	28	GpuCoalesceBatchesExec	1478	48036	1478	48036	48036	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	28	GpuCoalesceBatchesExec	1459	47420	1459	47420	47420	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	28	GpuCoalesceBatchesExec	1401	45536	1401	45536	45536	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	28	GpuCoalesceBatchesExec	1448	47060	1448	47060	47060	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	28	GpuCoalesceBatchesExec	1437	46704	1437	46704	46704	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	28	GpuCoalesceBatchesExec	1446	46996	1446	46996	46996	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	27	GpuRepartitionExec	11620	377652	1463	47548	47548	0	117	118	117
peacockdb	tpch	1	q3	partitioned-tp8-standard	27	GpuRepartitionExec	0	0	1488	48360	48360	0	16	16	16
peacockdb	tpch	1	q3	partitioned-tp8-standard	27	GpuRepartitionExec	0	0	1478	48036	48036	0	18	19	18
peacockdb	tpch	1	q3	partitioned-tp8-standard	27	GpuRepartitionExec	0	0	1459	47420	47420	0	23	23	23
peacockdb	tpch	1	q3	partitioned-tp8-standard	27	GpuRepartitionExec	0	0	1401	45536	45536	0	16	16	16
peacockdb	tpch	1	q3	partitioned-tp8-standard	27	GpuRepartitionExec	0	0	1448	47060	47060	0	15	15	15
peacockdb	tpch	1	q3	partitioned-tp8-standard	27	GpuRepartitionExec	0	0	1437	46704	46704	0	16	16	16
peacockdb	tpch	1	q3	partitioned-tp8-standard	27	GpuRepartitionExec	0	0	1446	46996	46996	0	17	16	17
peacockdb	tpch	1	q3	partitioned-tp8-standard	26	GpuCoalescePartitionsExec	11620	377668	11620	377652	377652	0	95	95	95
peacockdb	tpch	1	q3	partitioned-tp8-standard	25	GpuAggregateExec	3744	182052	1431	46508	46508	1	601	600	602
peacockdb	tpch	1	q3	partitioned-tp8-standard	25	GpuAggregateExec	3859	187647	1457	47356	47356	0	480	479	480
peacockdb	tpch	1	q3	partitioned-tp8-standard	25	GpuAggregateExec	3931	191148	1494	48556	48556	0	529	528	529
peacockdb	tpch	1	q3	partitioned-tp8-standard	25	GpuAggregateExec	3860	187695	1475	47940	47940	0	539	538	539
peacockdb	tpch	1	q3	partitioned-tp8-standard	25	GpuAggregateExec	3882	188766	1500	48752	48752	0	510	510	510
peacockdb	tpch	1	q3	partitioned-tp8-standard	25	GpuAggregateExec	3803	184924	1482	48168	48168	0	494	493	494
peacockdb	tpch	1	q3	partitioned-tp8-standard	25	GpuAggregateExec	3565	173350	1340	43552	43552	0	492	491	492
peacockdb	tpch	1	q3	partitioned-tp8-standard	25	GpuAggregateExec	3875	188425	1441	46836	46836	0	481	480	481
peacockdb	tpch	1	q3	partitioned-tp8-standard	24	GpuCoalesceBatchesExec	3744	182052	3744	182052	182052	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	24	GpuCoalesceBatchesExec	3859	187647	3859	187647	187647	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	24	GpuCoalesceBatchesExec	3931	191148	3931	191148	191148	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	24	GpuCoalesceBatchesExec	3860	187695	3860	187695	187695	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	24	GpuCoalesceBatchesExec	3882	188766	3882	188766	188766	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	24	GpuCoalesceBatchesExec	3803	184924	3803	184924	184924	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	24	GpuCoalesceBatchesExec	3565	173350	3565	173350	173350	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	24	GpuCoalesceBatchesExec	3875	188425	3875	188425	188425	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	23	GpuHashJoinExec	422932	16635049	3744	182052	182052	1	633	235	634
peacockdb	tpch	1	q3	partitioned-tp8-standard	23	GpuHashJoinExec	424319	16692467	3859	187647	187647	0	220	219	220
peacockdb	tpch	1	q3	partitioned-tp8-standard	23	GpuHashJoinExec	424386	16688211	3931	191148	191148	0	217	216	217
peacockdb	tpch	1	q3	partitioned-tp8-standard	23	GpuHashJoinExec	424746	16706514	3860	187695	187695	0	218	217	218
peacockdb	tpch	1	q3	partitioned-tp8-standard	23	GpuHashJoinExec	421469	16580327	3882	188766	188766	0	217	216	217
peacockdb	tpch	1	q3	partitioned-tp8-standard	23	GpuHashJoinExec	423901	16671967	3803	184924	184924	0	221	220	221
peacockdb	tpch	1	q3	partitioned-tp8-standard	23	GpuHashJoinExec	422300	16614620	3565	173350	173350	0	221	220	221
peacockdb	tpch	1	q3	partitioned-tp8-standard	23	GpuHashJoinExec	424849	16706761	3875	188425	188425	0	216	215	216
peacockdb	tpch	1	q3	partitioned-tp8-standard	16	GpuCoalesceBatchesExec	18368	300776	18368	300776	300776	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	16	GpuCoalesceBatchesExec	18309	299811	18309	299811	299811	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	16	GpuCoalesceBatchesExec	18599	304559	18599	304559	304559	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	16	GpuCoalesceBatchesExec	18442	301990	18442	301990	301990	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	16	GpuCoalesceBatchesExec	18187	297814	18187	297814	297814	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	16	GpuCoalesceBatchesExec	18460	302284	18460	302284	302284	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	16	GpuCoalesceBatchesExec	18156	297306	18156	297306	297306	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	16	GpuCoalesceBatchesExec	18605	304658	18605	304658	304658	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	15	GpuRepartitionExec	147126	2409189	18368	300776	300776	0	121	122	121
peacockdb	tpch	1	q3	partitioned-tp8-standard	15	GpuRepartitionExec	0	0	18309	299811	299811	0	12	12	12
peacockdb	tpch	1	q3	partitioned-tp8-standard	15	GpuRepartitionExec	0	0	18599	304559	304559	0	11	11	11
peacockdb	tpch	1	q3	partitioned-tp8-standard	15	GpuRepartitionExec	0	0	18442	301990	301990	0	11	11	11
peacockdb	tpch	1	q3	partitioned-tp8-standard	15	GpuRepartitionExec	0	0	18187	297814	297814	0	12	11	12
peacockdb	tpch	1	q3	partitioned-tp8-standard	15	GpuRepartitionExec	0	0	18460	302284	302284	0	12	12	12
peacockdb	tpch	1	q3	partitioned-tp8-standard	15	GpuRepartitionExec	0	0	18156	297306	297306	0	11	11	11
peacockdb	tpch	1	q3	partitioned-tp8-standard	15	GpuRepartitionExec	0	0	18605	304658	304658	0	12	12	12
peacockdb	tpch	1	q3	partitioned-tp8-standard	14	GpuCoalescePartitionsExec	147126	2409204	147126	2409189	2409189	0	73	74	73
peacockdb	tpch	1	q3	partitioned-tp8-standard	13	GpuCoalesceBatchesExec	18413	301514	18413	301514	301514	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	13	GpuCoalesceBatchesExec	18348	300450	18348	300450	300450	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	13	GpuCoalesceBatchesExec	18764	307262	18764	307262	307262	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	13	GpuCoalesceBatchesExec	18385	301057	18385	301057	301057	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	13	GpuCoalesceBatchesExec	17986	294523	17986	294523	294523	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	13	GpuCoalesceBatchesExec	18145	297127	18145	297127	297127	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	13	GpuCoalesceBatchesExec	18634	305134	18634	305134	305134	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	13	GpuCoalesceBatchesExec	18451	302137	18451	302137	302137	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	12	GpuHashJoinExec	94823	2260467	18413	301514	301514	1	177	176	178
peacockdb	tpch	1	q3	partitioned-tp8-standard	12	GpuHashJoinExec	95157	2270370	18348	300450	300450	0	163	162	163
peacockdb	tpch	1	q3	partitioned-tp8-standard	12	GpuHashJoinExec	94733	2258279	18764	307262	307262	0	158	157	158
peacockdb	tpch	1	q3	partitioned-tp8-standard	12	GpuHashJoinExec	94668	2258731	18385	301057	301057	0	159	158	159
peacockdb	tpch	1	q3	partitioned-tp8-standard	12	GpuHashJoinExec	94596	2256475	17986	294523	294523	0	158	157	158
peacockdb	tpch	1	q3	partitioned-tp8-standard	12	GpuHashJoinExec	95090	2267940	18145	297127	297127	0	176	175	176
peacockdb	tpch	1	q3	partitioned-tp8-standard	12	GpuHashJoinExec	94162	2244795	18634	305134	305134	0	164	163	164
peacockdb	tpch	1	q3	partitioned-tp8-standard	12	GpuHashJoinExec	94218	2246838	18451	302137	302137	0	158	157	158
peacockdb	tpch	1	q3	partitioned-tp8-standard	5	GpuCoalesceBatchesExec	3829	31111	3829	31111	31111	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	5	GpuCoalesceBatchesExec	3724	30258	3724	30258	30258	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	5	GpuCoalesceBatchesExec	3828	31103	3828	31103	31103	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	5	GpuCoalesceBatchesExec	3703	30087	3703	30087	30087	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	5	GpuCoalesceBatchesExec	3733	30331	3733	30331	30331	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	5	GpuCoalesceBatchesExec	3772	30648	3772	30648	30648	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	5	GpuCoalesceBatchesExec	3797	30851	3797	30851	30851	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	5	GpuCoalesceBatchesExec	3756	30518	3756	30518	30518	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	4	GpuRepartitionExec	30142	244904	3829	31111	31111	0	84	85	84
peacockdb	tpch	1	q3	partitioned-tp8-standard	4	GpuRepartitionExec	0	0	3724	30258	30258	0	6	6	6
peacockdb	tpch	1	q3	partitioned-tp8-standard	4	GpuRepartitionExec	0	0	3828	31103	31103	0	5	4	5
peacockdb	tpch	1	q3	partitioned-tp8-standard	4	GpuRepartitionExec	0	0	3703	30087	30087	0	5	5	5
peacockdb	tpch	1	q3	partitioned-tp8-standard	4	GpuRepartitionExec	0	0	3733	30331	30331	0	5	5	5
peacockdb	tpch	1	q3	partitioned-tp8-standard	4	GpuRepartitionExec	0	0	3772	30648	30648	0	5	5	5
peacockdb	tpch	1	q3	partitioned-tp8-standard	4	GpuRepartitionExec	0	0	3797	30851	30851	0	5	5	5
peacockdb	tpch	1	q3	partitioned-tp8-standard	4	GpuRepartitionExec	0	0	3756	30518	30518	0	5	4	5
peacockdb	tpch	1	q3	partitioned-tp8-standard	3	GpuCoalescePartitionsExec	30142	244905	30142	244904	244904	0	10	10	10
peacockdb	tpch	1	q3	partitioned-tp8-standard	2	GpuCoalesceBatchesExec	24641	200209	24641	200209	200209	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	2	GpuCoalesceBatchesExec	5501	44696	5501	44696	44696	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	1	GpuFilterExec	122880	2611038	24641	200209	200209	1	326	325	327
peacockdb	tpch	1	q3	partitioned-tp8-standard	1	GpuFilterExec	27120	576080	5501	44696	44696	0	292	291	292
peacockdb	tpch	1	q3	partitioned-tp8-standard	0	GpuScanExec	0	0	122880	2611038	2611038	1	30443	30437	30444
peacockdb	tpch	1	q3	partitioned-tp8-standard	0	GpuScanExec	0	0	27120	576080	576080	1	7349	7348	7350
peacockdb	tpch	1	q3	partitioned-tp8-standard	11	GpuCoalesceBatchesExec	90994	2229356	90994	2229356	2229356	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	11	GpuCoalesceBatchesExec	91433	2240112	91433	2240112	2240112	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	11	GpuCoalesceBatchesExec	90905	2227176	90905	2227176	2227176	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	11	GpuCoalesceBatchesExec	90965	2228644	90965	2228644	2228644	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	11	GpuCoalesceBatchesExec	90863	2226144	90863	2226144	2226144	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	11	GpuCoalesceBatchesExec	91318	2237292	91318	2237292	2237292	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	11	GpuCoalesceBatchesExec	90365	2213944	90365	2213944	2213944	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	11	GpuCoalesceBatchesExec	90462	2216320	90462	2216320	2216320	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	10	GpuRepartitionExec	727305	17818976	90994	2229356	2229356	0	240	279	240
peacockdb	tpch	1	q3	partitioned-tp8-standard	10	GpuRepartitionExec	0	0	91433	2240112	2240112	0	15	11	15
peacockdb	tpch	1	q3	partitioned-tp8-standard	10	GpuRepartitionExec	0	0	90905	2227176	2227176	0	17	11	17
peacockdb	tpch	1	q3	partitioned-tp8-standard	10	GpuRepartitionExec	0	0	90965	2228644	2228644	0	15	11	15
peacockdb	tpch	1	q3	partitioned-tp8-standard	10	GpuRepartitionExec	0	0	90863	2226144	2226144	0	17	12	17
peacockdb	tpch	1	q3	partitioned-tp8-standard	10	GpuRepartitionExec	0	0	91318	2237292	2237292	0	16	12	16
peacockdb	tpch	1	q3	partitioned-tp8-standard	10	GpuRepartitionExec	0	0	90365	2213944	2213944	0	18	13	18
peacockdb	tpch	1	q3	partitioned-tp8-standard	10	GpuRepartitionExec	0	0	90462	2216320	2216320	0	16	12	16
peacockdb	tpch	1	q3	partitioned-tp8-standard	9	GpuCoalescePartitionsExec	727305	17818976	727305	17818976	17818976	0	105	109	105
peacockdb	tpch	1	q3	partitioned-tp8-standard	8	GpuCoalesceBatchesExec	122880	3010560	122880	3010560	3010560	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	8	GpuCoalesceBatchesExec	122880	3010560	122880	3010560	3010560	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	8	GpuCoalesceBatchesExec	122880	3010560	122880	3010560	3010560	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	8	GpuCoalesceBatchesExec	122880	3010560	122880	3010560	3010560	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	8	GpuCoalesceBatchesExec	122880	3010560	122880	3010560	3010560	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	8	GpuCoalesceBatchesExec	112905	2766176	112905	2766176	2766176	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	7	GpuFilterExec	122880	3010560	122880	3010560	3010560	9	99	98	108
peacockdb	tpch	1	q3	partitioned-tp8-standard	7	GpuFilterExec	122880	3010560	122880	3010560	3010560	6	83	83	89
peacockdb	tpch	1	q3	partitioned-tp8-standard	7	GpuFilterExec	122880	3010560	122880	3010560	3010560	6	81	80	87
peacockdb	tpch	1	q3	partitioned-tp8-standard	7	GpuFilterExec	122880	3010560	122880	3010560	3010560	6	82	82	88
peacockdb	tpch	1	q3	partitioned-tp8-standard	7	GpuFilterExec	122880	3010560	122880	3010560	3010560	6	83	82	89
peacockdb	tpch	1	q3	partitioned-tp8-standard	7	GpuFilterExec	122880	3010560	112905	2766176	2766176	6	116	116	122
peacockdb	tpch	1	q3	partitioned-tp8-standard	6	GpuScanExec	0	0	122880	3010560	3010560	1	25056	25055	25057
peacockdb	tpch	1	q3	partitioned-tp8-standard	6	GpuScanExec	0	0	122880	3010560	3010560	1	25034	25033	25035
peacockdb	tpch	1	q3	partitioned-tp8-standard	6	GpuScanExec	0	0	122880	3010560	3010560	1	24991	24990	24992
peacockdb	tpch	1	q3	partitioned-tp8-standard	6	GpuScanExec	0	0	122880	3010560	3010560	1	24929	24928	24930
peacockdb	tpch	1	q3	partitioned-tp8-standard	6	GpuScanExec	0	0	122880	3010560	3010560	1	25008	25007	25009
peacockdb	tpch	1	q3	partitioned-tp8-standard	6	GpuScanExec	0	0	122880	3010560	3010560	1	24956	24955	24957
peacockdb	tpch	1	q3	partitioned-tp8-standard	22	GpuCoalesceBatchesExec	404564	16334273	404564	16334273	16334273	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	22	GpuCoalesceBatchesExec	406010	16392656	406010	16392656	16392656	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	22	GpuCoalesceBatchesExec	405787	16383652	405787	16383652	16383652	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	22	GpuCoalesceBatchesExec	406304	16404524	406304	16404524	16404524	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	22	GpuCoalesceBatchesExec	403282	16282513	403282	16282513	16282513	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	22	GpuCoalesceBatchesExec	405441	16369683	405441	16369683	16369683	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	22	GpuCoalesceBatchesExec	404144	16317314	404144	16317314	16317314	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	22	GpuCoalesceBatchesExec	406244	16402103	406244	16402103	16402103	0	0	0	0
peacockdb	tpch	1	q3	partitioned-tp8-standard	21	GpuRepartitionExec	3241776	130886706	404564	16334273	16334273	0	665	981	665
peacockdb	tpch	1	q3	partitioned-tp8-standard	21	GpuRepartitionExec	0	0	406010	16392656	16392656	0	18	32	18
peacockdb	tpch	1	q3	partitioned-tp8-standard	21	GpuRepartitionExec	0	0	405787	16383652	16383652	0	19	31	19
peacockdb	tpch	1	q3	partitioned-tp8-standard	21	GpuRepartitionExec	0	0	406304	16404524	16404524	0	20	30	20
